n,f,ap,ae,H,D,z,chatter_label
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.011407491948541236
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.011842595088532346
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.011563078253137798
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.010539918038182366
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.011338844552718334
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.009772865597172154
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0034663767493986466
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.007319426941621853
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0056062516863708365
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.004146794156961146
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.005512080802186152
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.010990413895164579
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.008327131237683187
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.010389354194797452
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.009714984472876624
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.010769827216840663
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.008831661158108677
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.001807209121280731
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0038119929127759648
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0027764048501703305
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.004612508767232111
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0014801942463033332
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.003784367233928082
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.004230117289349555
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.001911381079502355
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0038690454074351358
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0024443058275136326
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.00043022420702361195
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0007916745124521854
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0022795936421230144
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0037758205831158677
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.004851091163457096
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.005626134108546613
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0008569286901271755
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.000725666478907026
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0004084117363833081
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0028962806529120415
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0022378366691417776
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.001217630239252976
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.00240895603225225
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0026247540911183216
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.00487866531824506
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.003996447625263391
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0008549631812541462
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0013200669813138303
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0015569754878797205
0.4,0.20000000298023224,0.5,0.5625,0.20834999084472655,0.5,0.6666666666666666,0.0015708780118735383
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.010687030994944101
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.011349772538335245
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.010006972311753426
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.00861282628892996
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.006955335084261971
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0067687150563731915
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.00644526019318995
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.008975344574056365
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.008185693719594721
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.005384752347922233
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.003106852783446429
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0026116678414631347
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0040587680943733545
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004289512716807612
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.005040495435414418
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0030625632950156026
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0005659012544432973
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0007601861365272508
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.001035954939755844
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0012392379326104058
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0049964043996734465
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0027456436639655113
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0014272693648365138
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0019434491106991093
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.001760267156139685
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0012359868314053488
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.001705418226611423
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0036504547631082285
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0010776673781829986
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0010427679979887702
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.00152318164934698
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0016596015644800574
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0017850007916791898
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0021246784020012245
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.001963501966550765
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0017977052464860882
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.001610795315109063
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0021003886999640046
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0024066083107591985
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0026725598174484437
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0030106871544844094
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0025492909711513517
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0019801406166769747
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0021313184086172573
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0023041355506336573
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.002618250196173594
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0031249666210556417
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0031528355721214033
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0012997534777846
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0021551397132801033
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0024585561420014633
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0030453918491931344
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0036204219374687636
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0037733968278884137
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0031755666129041587
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0013194917767821092
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0025396596035456537
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.002604491993438318
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0033833570510335715
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.00365500701507196
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.003913616799701437
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004355947985446704
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0023648626750185095
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0033803543299276762
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.00419632576394375
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0046081911099131135
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.005055093916707575
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.005322244195747824
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004959622099658202
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.00272019157508675
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004028610904877511
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004105885969815089
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004779642160102977
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004907225371047676
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004723839517901597
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004537809883773415
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0028835415757175126
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.003426479450107404
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004523251791766101
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.0048077357983242084
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.00521809543731336
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.005435618552969678
0.4,0.20000000298023224,0.5,0.5625,0.18665000915527344,0.5,0.6666666666666666,0.004725128667539271
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.06388374604396899
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.06784082349767019
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.0352718047143892
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.030487199568523818
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.025902288621050696
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.02762554519704615
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.02951831078951925
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.08805160310339008
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.03414973129446443
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.029739555054213735
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.026639803071638997
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.02407375550365592
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.024386368773645074
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.02340561954167221
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.04108811248086402
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.022320435979519344
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.016028766431879626
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.014872900475280221
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.018367401452882192
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.013449173427993845
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.014765202648559314
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.04959981425425634
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.018809578752625088
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.014041945616171435
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.01498386043836207
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.01189125501426054
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.01219534782337699
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.012269310858542694
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.015832148840607196
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.01404524974024089
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.01235690880284996
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.01257464810148907
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.012771429519966288
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.012770113176286478
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.01179768929395421
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.03148390888446931
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.01949978901812696
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.015667878027834533
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.0166457604750312
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.014515775108723188
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.014755208280251345
0.4,0.20000000298023224,1.0,0.5625,0.20665000915527343,0.5,0.6666666666666666,0.014419938978662056
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.015790533225736952
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.47194552552747443
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.009617022939830877
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.008428713785417147
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.008542454119770233
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.008635294027002482
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.010573918351953409
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.009253651079669089
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.01001105800452051
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.010816748662311242
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.013531266390231222
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.008538401225904406
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.0075164715661506344
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.009968515277516434
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.008251133942731888
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.008380527776788129
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.010530646542470849
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.008835436598204599
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.008354385564886593
0.4,0.20000000298023224,1.0,1.0,0.1875,0.5,0.6666666666666666,0.008861160315823928
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.04596367821582692
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.030262903883122614
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.025019363868001264
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.01807236659904102
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.01600142016420939
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.015545858534900623
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.013796314047940973
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.03696928140802503
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.018862445624151517
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.013934305738103924
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.013884022914938631
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.012959625269760976
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.012989462951787711
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.013320244830754934
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.0684671231356402
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.014675256399607883
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.014428362436057513
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.013799423022061144
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.014361841385085602
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.01434287921965112
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.01370273206800334
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.022996968158193676
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.014392241333417965
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.014061081338800725
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.012108501937853714
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.016414620275383564
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.016021605608600678
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.015572954976225644
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.019157914674720285
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.01654481428563894
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.016039537279851603
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.016694090164039964
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.016927141117117843
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.01675354770110499
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.016172232366672458
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.019778075500759953
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.016379579192301486
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.019557192393347526
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.019427654093728316
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.020095454595322727
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.015666092201503768
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0017975428430984817
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0034805198675799125
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.002519879516844273
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.00389889018187375
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.002573398007313644
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.003136975127759818
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0022190546041415283
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0026817380499967727
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0043250591475111335
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.003632785856674736
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0027145767131772436
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.004101072848516654
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0018280539114231492
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.004047464748577412
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.003969509708607967
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.005172397404843946
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0028864615817778007
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0031266774906246264
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.002070381074887626
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.00394813262183767
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.002523600140337487
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.004233271072230627
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.004528661678116786
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.004043492363652683
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.004300625515694276
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.004527637077526973
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.004671425297749323
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.005067473726176448
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0036269111946568315
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.005000082341093602
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0032442710377958654
0.4,0.20000000298023224,0.5,0.5625,0.195,0.5,0.6666666666666666,0.0019490504686626193
0.4,0.20000000298023224,1.0,0.5625,0.19665000915527345,0.5,0.6666666666666666,0.02066771734330341
